drain_t TotalCurrent(IdVg_VdSat_n1204_des) X,drain_t TotalCurrent(IdVg_VdSat_n1204_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2004_des) X,drain_t TotalCurrent(IdVg_VdSat_n2004_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2036_des) X,drain_t TotalCurrent(IdVg_VdSat_n2036_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2068_des) X,drain_t TotalCurrent(IdVg_VdSat_n2068_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2100_des) X,drain_t TotalCurrent(IdVg_VdSat_n2100_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2132_des) X,drain_t TotalCurrent(IdVg_VdSat_n2132_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2164_des) X,drain_t TotalCurrent(IdVg_VdSat_n2164_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2196_des) X,drain_t TotalCurrent(IdVg_VdSat_n2196_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2228_des) X,drain_t TotalCurrent(IdVg_VdSat_n2228_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2260_des) X,drain_t TotalCurrent(IdVg_VdSat_n2260_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2292_des) X,drain_t TotalCurrent(IdVg_VdSat_n2292_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2324_des) X,drain_t TotalCurrent(IdVg_VdSat_n2324_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2356_des) X,drain_t TotalCurrent(IdVg_VdSat_n2356_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2388_des) X,drain_t TotalCurrent(IdVg_VdSat_n2388_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2420_des) X,drain_t TotalCurrent(IdVg_VdSat_n2420_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2452_des) X,drain_t TotalCurrent(IdVg_VdSat_n2452_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2484_des) X,drain_t TotalCurrent(IdVg_VdSat_n2484_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2516_des) X,drain_t TotalCurrent(IdVg_VdSat_n2516_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2548_des) X,drain_t TotalCurrent(IdVg_VdSat_n2548_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2580_des) X,drain_t TotalCurrent(IdVg_VdSat_n2580_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2612_des) X,drain_t TotalCurrent(IdVg_VdSat_n2612_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2644_des) X,drain_t TotalCurrent(IdVg_VdSat_n2644_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2676_des) X,drain_t TotalCurrent(IdVg_VdSat_n2676_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2708_des) X,drain_t TotalCurrent(IdVg_VdSat_n2708_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2740_des) X,drain_t TotalCurrent(IdVg_VdSat_n2740_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2772_des) X,drain_t TotalCurrent(IdVg_VdSat_n2772_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2804_des) X,drain_t TotalCurrent(IdVg_VdSat_n2804_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2836_des) X,drain_t TotalCurrent(IdVg_VdSat_n2836_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2868_des) X,drain_t TotalCurrent(IdVg_VdSat_n2868_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2900_des) X,drain_t TotalCurrent(IdVg_VdSat_n2900_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2932_des) X,drain_t TotalCurrent(IdVg_VdSat_n2932_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2964_des) X,drain_t TotalCurrent(IdVg_VdSat_n2964_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2996_des) X,drain_t TotalCurrent(IdVg_VdSat_n2996_des) Y,drain_t TotalCurrent(IdVg_VdSat_n3028_des) X,drain_t TotalCurrent(IdVg_VdSat_n3028_des) Y,drain_t TotalCurrent(IdVg_VdSat_n3060_des) X,drain_t TotalCurrent(IdVg_VdSat_n3060_des) Y,drain_t TotalCurrent(IdVg_VdSat_n3092_des) X,drain_t TotalCurrent(IdVg_VdSat_n3092_des) Y,drain_t TotalCurrent(IdVg_VdSat_n3124_des) X,drain_t TotalCurrent(IdVg_VdSat_n3124_des) Y,drain_t TotalCurrent(IdVg_VdSat_n3156_des) X,drain_t TotalCurrent(IdVg_VdSat_n3156_des) Y,drain_t TotalCurrent(IdVg_VdSat_n3188_des) X,drain_t TotalCurrent(IdVg_VdSat_n3188_des) Y
0.40091356,1.4754695e-13,0.4006353,1.3309701e-06,0.4006353,1.92727e-06,0.4006353,2.3618231e-06,0.4006353,3.0125361e-06,0.4006353,3.3872732e-06,0.4006353,3.5382133e-06,0.4006353,3.5631379e-06,0.4006353,3.5731122e-06,0.45809157,1.0275538e-05,0.40091356,3.6234972e-06,0.40091356,3.65511e-06,-,-,0.33371851,6.6311752e-07,0.33337721,6.6170153e-07,-,-,-,-,-,-,0.36715787,1.7598405e-06,0.36680926,1.7606612e-06,-,-,0.33305954,7.2061527e-07,0.33337721,7.3159697e-07,0.2896435,2.1081624e-07,0.29789317,2.7614864e-07,0.29755374,2.7704804e-07,0.29617361,2.6910216e-07,0.29652923,2.7373573e-07,0.29613094,2.7368715e-07,0.2973488,2.8707475e-07,0.2973488,2.8853216e-07,0.2973488,2.9130078e-07,0.29610391,2.8310962e-07,0.29610391,2.8433023e-07,0.2973488,2.976071e-07,0.29630415,2.9068928e-07,0.29613094,2.9027385e-07,0.29727451,3.0258127e-07,0.29634264,2.9730942e-07
0.41591356,2.2927113e-13,0.4156353,1.5944417e-06,0.4156353,2.3688517e-06,0.4156353,2.9497509e-06,0.4156353,3.8765343e-06,0.4156353,4.4798625e-06,0.4156353,4.7758237e-06,0.4156353,4.8424889e-06,0.4156353,4.8936168e-06,0.47309157,1.2712633e-05,0.41591356,4.9322819e-06,0.41591356,4.9479336e-06,-,-,0.34871851,1.0061517e-06,0.34837721,1.003529e-06,-,-,-,-,-,-,0.38215787,2.554359e-06,0.38180926,2.5637171e-06,-,-,0.34805954,1.0980242e-06,0.34837721,1.1141547e-06,0.3046435,3.3308426e-07,0.31289317,4.2759009e-07,0.31255374,4.2901442e-07,0.31117361,4.1782227e-07,0.31152923,4.2445426e-07,0.31113094,4.2434501e-07,0.3123488,4.4334704e-07,0.3123488,4.4540883e-07,0.3123488,4.493897e-07,0.31110391,4.3779733e-07,0.31110391,4.3956735e-07,0.3123488,4.585284e-07,0.31130415,4.4876656e-07,0.31113094,4.482095e-07,0.31227451,4.6579921e-07,0.31134264,4.584258e-07
0.43091356,1.0567586e-13,0.4306353,1.8539003e-06,0.4306353,2.8250962e-06,0.4306353,3.5697744e-06,0.4306353,4.817971e-06,0.4306353,5.7167409e-06,0.4306353,6.2258448e-06,0.4306353,6.3613174e-06,0.4306353,6.4899522e-06,0.48809157,1.5383604e-05,0.43091356,6.5898242e-06,0.43091356,6.6032289e-06,-,-,0.36371851,1.5255335e-06,0.36337721,1.5217839e-06,-,-,-,-,-,-,0.39715787,3.5518438e-06,0.39680926,3.5614877e-06,-,-,0.36305954,1.6148717e-06,0.36337721,1.6354888e-06,0.3196435,5.0855701e-07,0.32789317,6.4559886e-07,0.32755374,6.4741887e-07,0.32617361,6.3088651e-07,0.32652923,6.4035209e-07,0.32613094,6.3982399e-07,0.3273488,6.6719401e-07,0.3273488,6.7009537e-07,0.3273488,6.7567128e-07,0.32610391,6.5853175e-07,0.32610391,6.6100388e-07,0.3273488,6.8849828e-07,0.32630415,6.7399801e-07,0.32613094,6.7307166e-07,0.32727451,6.9860676e-07,0.32634264,6.8747752e-07
0.44591356,1.6541777e-14,0.4456353,2.1024917e-06,0.4456353,3.2839836e-06,0.4456353,4.205953e-06,0.4456353,5.8094047e-06,0.4456353,7.0616984e-06,0.4456353,7.8602943e-06,0.4456353,8.0999873e-06,0.4456353,8.3572306e-06,0.50309157,1.8229201e-05,0.44591356,8.5484088e-06,0.44591356,8.5954113e-06,-,-,0.37871851,2.2057101e-06,0.37837721,2.2059861e-06,-,-,-,-,-,-,0.41215787,4.9035954e-06,0.41180926,4.9075803e-06,-,-,0.37805954,2.3763379e-06,0.37837721,2.4044035e-06,0.3346435,7.6704845e-07,0.34289317,9.7920015e-07,0.34255374,9.7890378e-07,0.34117361,9.4955405e-07,0.34152923,9.6281266e-07,0.34113094,9.5896863e-07,0.3423488,9.9891269e-07,0.3423488,1.0020631e-06,0.3423488,1.0081398e-06,0.34110391,9.7956215e-07,0.34110391,9.8239525e-07,0.3423488,1.022293e-06,0.34130415,9.9887699e-07,0.34113094,9.9697369e-07,0.34227451,1.0334939e-06,0.34134264,1.0164049e-06
0.46091356,2.457247e-15,0.4606353,2.3355111e-06,0.4606353,3.7351802e-06,0.4606353,4.8444468e-06,0.4606353,6.8252363e-06,0.4606353,8.474802e-06,0.4606353,9.634374e-06,0.4606353,1.0019089e-05,0.4606353,1.04742e-05,0.51809157,2.1170755e-05,0.46091356,1.0809056e-05,0.46091356,1.0882606e-05,-,-,0.39371851,3.1500578e-06,0.39337721,3.1403276e-06,-,-,-,-,-,-,0.42715787,6.5401346e-06,0.42680926,6.5607441e-06,-,-,0.39305954,3.3457821e-06,0.39337721,3.3868482e-06,0.3496435,1.1656217e-06,0.35789317,1.4545038e-06,0.35755374,1.4578868e-06,0.35617361,1.4221006e-06,0.35652923,1.4411722e-06,0.35613094,1.4382998e-06,0.3573488,1.49451e-06,0.3573488,1.4998109e-06,0.3573488,1.5098497e-06,0.35610391,1.4712522e-06,0.35610391,1.4754415e-06,0.3573488,1.5320556e-06,0.35630415,1.4987283e-06,0.35613094,1.4955514e-06,0.35727451,1.5479657e-06,0.35634264,1.5205115e-06
0.47591356,3.207633e-16,0.4756353,2.5501573e-06,0.4756353,4.1701299e-06,0.4756353,5.4734391e-06,0.4756353,7.8439261e-06,0.4756353,9.9184082e-06,0.4756353,1.1496458e-05,0.4756353,1.2065137e-05,0.4756353,1.2799683e-05,0.53309157,2.4114241e-05,0.47591356,1.3364965e-05,0.47591356,1.3470544e-05,-,-,0.40871851,4.3749038e-06,0.40837721,4.3689547e-06,-,-,-,-,-,-,0.44215787,8.4208249e-06,0.44180926,8.4583182e-06,-,-,0.40805954,4.587059e-06,0.40837721,4.6325016e-06,0.3646435,1.7044996e-06,0.37289317,2.1241188e-06,0.37255374,2.1176045e-06,0.37117361,2.0551466e-06,0.37152923,2.0790352e-06,0.37113094,2.0691572e-06,0.3723488,2.1436042e-06,0.3723488,2.1495474e-06,0.3723488,2.1623251e-06,0.37110391,2.1132038e-06,0.37110391,2.1197794e-06,0.3723488,2.1948866e-06,0.37130415,2.1557102e-06,0.37113094,2.153912e-06,0.37227451,2.2233932e-06,0.37134264,2.1959878e-06
0.49091356,2.2390577e-19,0.4906353,2.7451326e-06,0.4906353,4.5820505e-06,0.4906353,6.0827524e-06,0.4906353,8.8479438e-06,0.4906353,1.136042e-05,0.4906353,1.3395767e-05,0.4906353,1.4180362e-05,0.4906353,1.5274743e-05,0.54809157,2.696274e-05,0.49091356,1.6190545e-05,0.49091356,1.6349568e-05,-,-,0.42371851,5.8241729e-06,0.42337721,5.8226834e-06,-,-,-,-,-,-,0.45715787,1.071427e-05,0.45680926,1.0740924e-05,-,-,0.42305954,6.1906484e-06,0.42337721,6.2482749e-06,0.3796435,2.4981535e-06,0.38789317,3.0563556e-06,0.38755374,3.0523327e-06,0.38617361,2.9719625e-06,0.38652923,3.0040659e-06,0.38613094,2.9891148e-06,0.3873488,3.0883311e-06,0.3873488,3.0941552e-06,0.3873488,3.1054604e-06,0.38610391,3.0265405e-06,0.38610391,3.0315177e-06,0.3873488,3.1314216e-06,0.38630415,3.0645376e-06,0.38613094,3.0562878e-06,0.38727451,3.1483021e-06,0.38634264,3.092012e-06
0.50591356,-2.2129417e-19,0.5056353,2.9202168e-06,0.5056353,4.9658816e-06,0.5056353,6.6636153e-06,0.5056353,9.8225712e-06,0.5056353,1.2774314e-05,0.5056353,1.5286497e-05,0.5056353,1.6308485e-05,0.5056353,1.7830512e-05,0.56309157,2.9635794e-05,0.50591356,1.9241923e-05,0.50591356,1.9486538e-05,-,-,0.43871851,7.6562529e-06,0.43837721,7.6401763e-06,-,-,-,-,-,-,0.47215787,1.3324228e-05,0.47180926,1.3347629e-05,-,-,0.43805954,8.0735217e-06,0.43837721,8.1510691e-06,0.3946435,3.5140689e-06,0.40289317,4.1994458e-06,0.40255374,4.2053115e-06,0.40117361,4.1241171e-06,0.40152923,4.1691623e-06,0.40113094,4.1633625e-06,0.4023488,4.2940175e-06,0.4023488,4.3060237e-06,0.4023488,4.3281838e-06,0.40110391,4.2365247e-06,0.40110391,4.24527e-06,0.4023488,4.374776e-06,0.40130415,4.2948944e-06,0.40113094,4.286158e-06,0.40227451,4.4052787e-06,0.40134264,4.3370183e-06
0.52091356,-5.0500417e-19,0.5206353,3.0758425e-06,0.5206353,5.3181662e-06,0.5206353,7.2086755e-06,0.5206353,1.0754717e-05,0.5206353,1.4137323e-05,0.5206353,1.712815e-05,0.5206353,1.8397402e-05,0.5206353,2.0392673e-05,0.57809157,3.2081827e-05,0.52091356,2.2448163e-05,0.52091356,2.2828577e-05,-,-,0.45371851,9.8310812e-06,0.45337721,9.8034804e-06,-,-,-,-,-,-,0.48715787,1.6276635e-05,0.48680926,1.6318014e-05,-,-,0.45305954,1.0234896e-05,0.45337721,1.0320619e-05,0.4096435,4.7850543e-06,0.41789317,5.686159e-06,0.41755374,5.6745712e-06,0.41617361,5.5453719e-06,0.41652923,5.5965708e-06,0.41613094,5.577862e-06,0.4173488,5.7385037e-06,0.4173488,5.7536768e-06,0.4173488,5.784608e-06,0.41610391,5.6819054e-06,0.41610391,5.6964551e-06,0.4173488,5.8587673e-06,0.41630415,5.7766737e-06,0.41613094,5.7725125e-06,0.41727451,5.9223513e-06,0.41634264,5.8585212e-06
0.53591356,-1.5921904e-15,0.5356353,3.2127511e-06,0.5356353,5.6368137e-06,0.5356353,7.7120277e-06,0.5356353,1.163216e-05,0.5356353,1.5428693e-05,0.5356353,1.8884036e-05,0.5356353,2.0399029e-05,0.5356353,2.2886199e-05,0.59309157,3.4277586e-05,0.53591356,2.5711703e-05,0.53591356,2.629172e-05,-,-,0.46871851,1.2320036e-05,0.46837721,1.2293848e-05,-,-,-,-,-,-,0.50215787,1.9520268e-05,0.50180926,1.955589e-05,-,-,0.46805954,1.2807035e-05,0.46837721,1.2909834e-05,0.4246435,6.4377738e-06,0.43289317,7.524163e-06,0.43255374,7.517874e-06,0.43117361,7.3678797e-06,0.43152923,7.431191e-06,0.43113094,7.4097993e-06,0.4323488,7.6029536e-06,0.4323488,7.6170741e-06,0.4323488,7.6440687e-06,0.43110391,7.4988234e-06,0.43110391,7.5101023e-06,0.4323488,7.702999e-06,0.43130415,7.5804772e-06,0.43113094,7.5670727e-06,0.43227451,7.7449724e-06,0.43134264,7.6487437e-06
0.55091356,-1.3593151e-16,0.5506353,3.3318741e-06,0.5506353,5.9209074e-06,0.5506353,8.1694399e-06,0.5506353,1.2444028e-05,0.5506353,1.6629361e-05,0.5506353,2.0521442e-05,0.5506353,2.2270891e-05,0.5506353,2.5243083e-05,0.6,3.5203244e-05,0.55091356,2.8922336e-05,0.55091356,2.9770627e-05,-,-,0.48371851,1.5101498e-05,0.48337721,1.5091684e-05,-,-,-,-,-,-,0.51715787,2.3025807e-05,0.51680926,2.3089083e-05,-,-,0.48305954,1.5690222e-05,0.48337721,1.5800927e-05,0.4396435,8.3889016e-06,0.44789317,9.6374892e-06,0.44755374,9.6547639e-06,0.44617361,9.5045855e-06,0.44652923,9.5843521e-06,0.44613094,9.5708147e-06,0.4473488,9.8031098e-06,0.4473488,9.8235721e-06,0.4473488,9.861776e-06,0.44610391,9.6987751e-06,0.44610391,9.7145151e-06,0.4473488,9.9437285e-06,0.44630415,9.8046488e-06,0.44613094,9.7911231e-06,0.44727451,1.000246e-05,0.44634264,9.8921918e-06
0.56591356,1.7793485e-17,0.5656353,3.4342116e-06,0.5656353,6.1704709e-06,0.5656353,8.57836e-06,0.5656353,1.3181799e-05,0.5656353,1.7724038e-05,0.5656353,2.2015302e-05,0.5656353,2.3981037e-05,0.5656353,2.7412243e-05,-,-,0.56591356,3.1982765e-05,0.56591356,3.316233e-05,-,-,0.49871851,1.8168679e-05,0.49837721,1.8163235e-05,-,-,-,-,-,-,0.53215787,2.6713158e-05,0.53180926,2.6796546e-05,-,-,0.49805954,1.8906438e-05,0.49837721,1.9037541e-05,0.4546435,1.0598172e-05,0.46289317,1.2067917e-05,0.46255374,1.2069886e-05,0.46117361,1.1903947e-05,0.46152923,1.200139e-05,0.46113094,1.2001647e-05,0.4623488,1.2277753e-05,0.4623488,1.230915e-05,0.4623488,1.2370491e-05,0.46110391,1.2208669e-05,0.46110391,1.2234372e-05,0.4623488,1.2504542e-05,0.46130415,1.2361145e-05,0.46113094,1.2350347e-05,0.46227451,1.2597145e-05,0.46134264,1.2480078e-05
0.58091356,6.9659896e-17,0.5806353,3.5207744e-06,0.5806353,6.3862202e-06,0.5806353,8.9377767e-06,0.5806353,1.3840005e-05,0.5806353,1.8702971e-05,0.5806353,2.3351187e-05,0.5806353,2.5511823e-05,0.5806353,2.936542e-05,-,-,0.58091356,3.4825304e-05,0.58091356,3.6385475e-05,-,-,0.51371851,2.1489782e-05,0.51337721,2.1494739e-05,-,-,-,-,-,-,0.54715787,3.0509163e-05,0.54680926,3.0619631e-05,-,-,0.51305954,2.2378325e-05,0.51337721,2.2516179e-05,0.4696435,1.3228257e-05,0.47789317,1.4889662e-05,0.47755374,1.4907739e-05,0.47617361,1.4708911e-05,0.47652923,1.4814117e-05,0.47613094,1.479612e-05,0.4773488,1.5101683e-05,0.4773488,1.5130072e-05,0.4773488,1.5184758e-05,0.47610391,1.4992001e-05,0.47610391,1.5025167e-05,0.4773488,1.5336563e-05,0.47630415,1.5190182e-05,0.47613094,1.5184464e-05,0.47727451,1.54681e-05,0.47634264,1.535835e-05
0.59591356,-4.7718053e-18,0.5956353,3.592561e-06,0.5956353,6.5693548e-06,0.5956353,9.247963e-06,0.5956353,1.4416343e-05,0.5956353,1.9562411e-05,0.5956353,2.4524838e-05,0.5956353,2.6858558e-05,0.5956353,3.1094189e-05,-,-,0.59591356,3.7413098e-05,0.59591356,3.9384823e-05,-,-,0.52871851,2.5010133e-05,0.52837721,2.5029728e-05,-,-,-,-,-,-,0.56215787,3.434484e-05,0.56180926,3.4475492e-05,-,-,0.52805954,2.6090745e-05,0.52837721,2.6246316e-05,0.4846435,1.6155979e-05,0.49289317,1.8021965e-05,0.49255374,1.8035349e-05,0.49117361,1.7824399e-05,0.49152923,1.7946284e-05,0.49113094,1.7941633e-05,0.4923488,1.8291367e-05,0.4923488,1.8331223e-05,0.4923488,1.8405875e-05,0.49110391,1.8195912e-05,0.49110391,1.8227151e-05,0.4923488,1.8567256e-05,0.49130415,1.8384476e-05,0.49113094,1.8370666e-05,0.49227451,1.8681756e-05,0.49134264,1.8538435e-05
0.6,1.0213308e-17,0.6,3.6108171e-06,0.6,6.616732e-06,0.6,9.3291357e-06,0.6,1.4568672e-05,0.6,1.9790101e-05,0.6,2.4836202e-05,0.6,2.7216314e-05,0.6,3.1555491e-05,-,-,0.6,3.8071697e-05,0.6,4.0158401e-05,-,-,0.54371851,2.8652534e-05,0.54337721,2.8694136e-05,-,-,-,-,-,-,0.57715787,3.8175317e-05,0.57680926,3.8326945e-05,-,-,0.54305954,2.9922215e-05,0.54337721,3.0084626e-05,0.4996435,1.9437802e-05,0.50789317,2.1465238e-05,0.50755374,2.1498522e-05,0.50617361,2.1271162e-05,0.50652923,2.1403519e-05,0.50613094,2.139658e-05,0.5073488,2.1774538e-05,0.5073488,2.1814297e-05,0.5073488,2.1892503e-05,0.50610391,2.1672523e-05,0.50610391,2.1711389e-05,0.5073488,2.2087192e-05,0.50630415,2.1904133e-05,0.50613094,2.1897627e-05,0.50727451,2.224346e-05,0.50634264,2.2108442e-05
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.55871851,3.2329853e-05,0.55837721,3.2407448e-05,-,-,-,-,-,-,0.59215787,4.1970767e-05,0.59180926,4.2144764e-05,-,-,0.55805954,3.3816213e-05,0.55837721,3.3994493e-05,0.5146435,2.2948641e-05,0.52289317,2.5123537e-05,0.52255374,2.5160654e-05,0.52117361,2.4941637e-05,0.52152923,2.5092677e-05,0.52113094,2.5107153e-05,0.5223488,2.5522062e-05,0.5223488,2.5572524e-05,0.5223488,2.5667254e-05,0.52110391,2.5433582e-05,0.52110391,2.547433e-05,0.5223488,2.5875562e-05,0.52130415,2.5677135e-05,0.52113094,2.5666653e-05,0.52227451,2.6033366e-05,0.52134264,2.5893753e-05
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.57371851,3.5963427e-05,0.57337721,3.6097474e-05,-,-,-,-,-,-,0.6,4.3937359e-05,0.6,4.4210611e-05,-,-,0.57305954,3.7698512e-05,0.57337721,3.7887381e-05,0.5296435,2.6713378e-05,0.53789317,2.8983887e-05,0.53755374,2.9034021e-05,0.53617361,2.8799706e-05,0.53652923,2.8953544e-05,0.53613094,2.8964802e-05,0.5373488,2.9400531e-05,0.5373488,2.9457746e-05,0.5373488,2.9570766e-05,0.53610391,2.9351261e-05,0.53610391,2.9401785e-05,0.5373488,2.9828119e-05,0.53630415,2.9640031e-05,0.53613094,2.9636095e-05,0.53727451,3.0024039e-05,0.53634264,2.9885657e-05
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.58871851,3.9489118e-05,0.58837721,3.9706904e-05,-,-,-,-,-,-,-,-,-,-,-,-,0.58805954,4.1555028e-05,0.58837721,4.1750411e-05,0.5446435,3.0575838e-05,0.55289317,3.2893636e-05,0.55255374,3.2968319e-05,0.55117361,3.275707e-05,0.55152923,3.2921633e-05,0.55113094,3.2948796e-05,0.5523488,3.3399639e-05,0.5523488,3.3460346e-05,0.5523488,3.3575845e-05,0.55110391,3.3346972e-05,0.55110391,3.339776e-05,0.5523488,3.3834413e-05,0.55130415,3.3653691e-05,0.55113094,3.3655916e-05,0.55227451,3.4058577e-05,0.55134264,3.3943264e-05
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.6,4.2037356e-05,0.6,4.2417827e-05,-,-,-,-,-,-,-,-,-,-,-,-,0.6,4.4595372e-05,0.6,4.4716899e-05,0.5596435,3.4506069e-05,0.56789317,3.6843415e-05,0.56755374,3.6921067e-05,0.56617361,3.6712951e-05,0.56652923,3.6881523e-05,0.56613094,3.6928329e-05,0.5673488,3.7395808e-05,0.5673488,3.7464949e-05,0.5673488,3.7597025e-05,0.56610391,3.7386189e-05,0.56610391,3.7443753e-05,0.5673488,3.7888778e-05,0.56630415,3.771014e-05,0.56613094,3.7712542e-05,0.56727451,3.8116609e-05,0.56634264,3.7997242e-05
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5746435,3.8419608e-05,0.58289317,4.0757006e-05,0.58255374,4.0855436e-05,0.58117361,4.0667386e-05,0.58152923,4.0843891e-05,0.58113094,4.0897072e-05,0.5823488,4.1365691e-05,0.5823488,4.143556e-05,0.5823488,4.1570418e-05,0.58110391,4.1382307e-05,0.58110391,4.1449279e-05,0.5823488,4.1904969e-05,0.58130415,4.1742798e-05,0.58113094,4.1751352e-05,0.58227451,4.216281e-05,0.58134264,4.2059527e-05
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5896435,4.2294534e-05,0.59789317,4.4626691e-05,0.59755374,4.4743495e-05,0.59617361,4.4575834e-05,0.59652923,4.475763e-05,0.59613094,4.4826728e-05,0.5973488,4.5308698e-05,0.5973488,4.5386739e-05,0.5973488,4.5534639e-05,0.59610391,4.5343753e-05,0.59610391,4.5409761e-05,0.5973488,4.5866969e-05,0.59630415,4.5716816e-05,0.59613094,4.573503e-05,0.59727451,4.6157097e-05,0.59634264,4.6073017e-05
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.6,4.4949612e-05,0.6,4.5167795e-05,0.6,4.5372503e-05,0.6,4.5565867e-05,0.6,4.5656897e-05,0.6,4.583208e-05,0.6,4.5999902e-05,0.6,4.6079393e-05,0.6,4.6230014e-05,0.6,4.6370123e-05,0.6,4.6437153e-05,0.6,4.6567133e-05,0.6,4.6690729e-05,0.6,4.6751687e-05,0.6,4.6875212e-05,0.6,4.7043757e-05

